,AskPrice1,BidPrice1,InstrumentID,LastPrice,UpdateMillisec,UpdateTime
21685,436.0,435.5,i1801,435.5,136,13:47:36
21686,436.0,435.5,i1801,435.5,550,13:47:36
21687,436.0,435.5,i1801,435.5,668,13:47:35
21688,436.0,435.5,i1801,435.5,981,13:47:34
21689,436.0,435.5,i1801,435.5,615,13:47:37
21690,436.0,435.5,i1801,435.5,545,13:47:38
21691,436.0,435.5,i1801,435.5,187,13:47:39
21692,436.0,435.5,i1801,435.5,191,13:47:38
21693,436.0,435.5,i1801,435.5,679,13:47:39
21694,436.0,435.5,i1801,435.5,139,13:47:40
21695,436.0,435.5,i1801,435.5,663,13:47:40
21696,436.0,435.5,i1801,435.5,163,13:47:41
21697,436.0,435.5,i1801,435.5,621,13:47:42
21698,436.0,435.5,i1801,435.5,615,13:47:41
21699,436.0,435.5,i1801,435.5,193,13:47:42
21700,436.0,435.5,i1801,435.5,596,13:47:43
21701,436.0,435.5,i1801,435.5,184,13:47:43
21702,436.0,435.5,i1801,436.0,165,13:47:44
21703,436.0,435.5,i1801,436.0,534,13:47:44
21704,436.0,435.5,i1801,436.0,181,13:47:45
21705,436.0,435.5,i1801,436.0,529,13:47:45
21706,436.0,435.5,i1801,436.0,25,13:47:46
21707,436.0,435.5,i1801,436.0,607,13:47:46
21708,436.0,435.5,i1801,436.0,51,13:47:47
21709,436.0,435.5,i1801,436.0,668,13:47:47
21710,436.0,435.5,i1801,436.0,175,13:47:48
21711,436.0,435.5,i1801,436.0,160,13:47:51
21712,436.5,435.5,i1801,436.0,644,13:47:52
21713,436.5,435.5,i1801,436.0,148,13:47:53
21714,436.5,436.0,i1801,436.0,189,13:47:52
21715,436.5,436.0,i1801,436.0,678,13:47:51
21716,436.5,436.0,i1801,436.0,526,13:47:53
21717,436.5,435.5,i1801,436.0,168,13:47:54
21718,436.5,435.5,i1801,436.0,627,13:47:54
21719,436.5,435.5,i1801,436.5,147,13:47:55
21720,436.5,435.5,i1801,436.5,649,13:47:56
21721,436.5,435.5,i1801,436.5,627,13:47:55
21722,436.5,435.5,i1801,436.5,125,13:47:57
21723,436.5,435.5,i1801,436.5,178,13:47:56
21724,436.5,435.5,i1801,436.0,680,13:47:58
21725,436.0,435.5,i1801,436.5,693,13:47:57
21726,436.0,435.5,i1801,436.0,680,13:47:59
21727,436.5,435.5,i1801,436.0,166,13:47:59
21728,436.0,435.5,i1801,436.5,190,13:47:58
21729,436.5,436.0,i1801,436.0,675,13:48:00
21730,436.0,435.5,i1801,436.0,185,13:48:01
21731,436.0,435.5,i1801,436.0,681,13:48:01
21732,436.0,435.5,i1801,436.0,682,13:48:03
21733,436.0,435.5,i1801,436.0,171,13:48:02
21734,436.0,435.5,i1801,436.0,123,13:48:04
21735,436.0,435.5,i1801,436.0,648,13:48:04
21736,436.0,435.5,i1801,436.0,86,13:48:05
21737,436.0,435.5,i1801,436.0,671,13:48:05
21738,436.0,435.5,i1801,436.0,188,13:48:06
21739,436.0,435.5,i1801,436.0,691,13:48:06
21740,436.0,435.5,i1801,436.0,171,13:48:08
21741,436.0,435.5,i1801,436.0,156,13:48:07
21742,436.0,435.5,i1801,436.0,71,13:48:09
21743,436.0,435.5,i1801,436.0,670,13:48:08
21744,436.0,435.5,i1801,436.0,180,13:48:10
21745,436.0,435.0,i1801,435.5,692,13:48:10
21746,435.5,435.0,i1801,435.5,190,13:48:11
21747,435.5,435.0,i1801,435.5,997,13:48:11
21748,435.5,435.0,i1801,435.5,683,13:48:12
21749,435.5,435.0,i1801,435.5,667,13:48:13
21750,435.5,435.0,i1801,435.5,45,13:48:14
21751,435.5,435.0,i1801,435.5,185,13:48:16
21752,435.5,435.0,i1801,435.5,49,13:48:22
21753,435.5,435.0,i1801,435.5,682,13:48:24
21754,435.5,435.0,i1801,435.5,170,13:48:26
21755,435.5,435.0,i1801,435.5,691,13:48:25
21756,435.5,435.0,i1801,435.5,661,13:48:26
21757,435.5,435.0,i1801,435.5,149,13:48:27
21758,435.5,435.0,i1801,435.5,144,13:48:28
21759,435.5,435.0,i1801,435.5,676,13:48:27
21760,435.5,435.0,i1801,435.0,136,13:48:29
21761,435.5,435.0,i1801,435.5,641,13:48:28
21762,435.0,434.5,i1801,435.0,190,13:48:30
21763,435.0,434.5,i1801,434.5,552,13:48:30
21764,435.0,434.5,i1801,434.5,186,13:48:31
21765,435.5,435.0,i1801,435.0,525,13:48:33
21766,435.0,434.5,i1801,434.5,20,13:48:33
21767,435.5,435.0,i1801,435.0,517,13:48:34
21768,435.5,435.0,i1801,435.0,163,13:48:34
21769,435.5,435.0,i1801,435.0,25,13:48:36
21770,435.5,435.0,i1801,435.0,97,13:48:37
21771,435.5,435.0,i1801,435.0,561,13:48:35
21772,435.5,435.0,i1801,435.0,671,13:48:36
21773,435.5,435.0,i1801,435.0,189,13:48:35
21774,435.5,435.0,i1801,435.0,150,13:48:38
21775,435.5,435.0,i1801,435.0,661,13:48:37
21776,435.5,435.0,i1801,435.5,541,13:48:38
21777,435.5,435.0,i1801,435.5,681,13:48:39
21778,435.5,435.0,i1801,435.0,157,13:48:40
21779,435.5,435.0,i1801,435.0,528,13:48:40
21780,435.5,435.0,i1801,435.0,854,13:48:40
21781,435.5,435.0,i1801,435.0,516,13:48:41
21782,435.5,435.0,i1801,435.0,137,13:48:42
21783,435.5,435.0,i1801,435.5,183,13:48:43
21784,435.0,434.5,i1801,435.0,665,13:48:43
21785,435.5,434.5,i1801,435.0,579,13:48:44
21786,435.5,434.5,i1801,435.0,194,13:48:44
21787,435.5,434.5,i1801,435.0,168,13:48:45
21788,435.5,434.5,i1801,434.5,112,13:48:46
21789,435.5,434.5,i1801,434.5,663,13:48:46
21790,435.5,434.5,i1801,434.5,157,13:48:47
21791,435.0,434.5,i1801,434.5,126,13:48:48
21792,435.5,434.5,i1801,434.5,462,13:48:47
21793,435.0,434.5,i1801,434.5,149,13:48:49
21794,435.0,434.5,i1801,434.5,624,13:48:48
21795,435.0,434.5,i1801,434.5,643,13:48:50
21796,435.0,434.5,i1801,434.5,166,13:48:51
21797,435.0,434.5,i1801,434.5,609,13:48:51
21798,435.0,434.5,i1801,434.5,193,13:48:52
21799,435.0,434.5,i1801,435.0,145,13:48:53
21800,435.5,435.0,i1801,434.5,609,13:48:54
21801,435.5,435.0,i1801,434.5,183,13:48:54
21802,435.5,434.5,i1801,434.5,677,13:48:53
21803,435.5,435.0,i1801,434.5,62,13:48:55
21804,435.5,435.0,i1801,435.0,665,13:48:55
21805,435.5,435.0,i1801,435.0,175,13:48:56
21806,435.5,435.0,i1801,435.0,627,13:48:56
21807,435.0,434.5,i1801,435.0,103,13:48:57
21808,435.0,434.5,i1801,434.5,146,13:49:01
21809,435.0,434.5,i1801,434.5,117,13:49:03
21810,435.5,435.0,i1801,435.0,691,13:49:00
21811,435.0,434.5,i1801,434.5,189,13:49:06
21812,435.0,434.5,i1801,434.5,668,13:49:01
21813,435.0,434.5,i1801,435.0,693,13:49:11
21814,435.0,434.5,i1801,434.5,93,13:49:05
21815,435.0,434.5,i1801,435.0,661,13:49:07
21816,435.0,434.5,i1801,435.0,630,13:49:18
21817,435.0,434.5,i1801,435.0,653,13:49:10
21818,435.0,434.5,i1801,434.5,625,13:49:21
21819,435.0,434.5,i1801,434.5,816,13:49:21
21820,435.0,434.5,i1801,435.0,170,13:49:11
21821,435.0,434.5,i1801,434.5,186,13:49:19
21822,435.0,434.5,i1801,434.5,467,13:49:22
21823,435.0,434.5,i1801,434.5,116,13:49:25
21824,435.0,434.5,i1801,434.5,677,13:49:25
21825,435.0,434.5,i1801,434.5,184,13:49:24
21826,435.0,434.0,i1801,434.5,524,13:49:28
21827,435.0,434.5,i1801,434.5,43,13:49:26
21828,435.0,434.5,i1801,434.5,898,13:49:28
21829,435.0,434.5,i1801,434.5,525,13:49:30
21830,435.0,434.5,i1801,434.5,596,13:49:32
21831,435.0,434.5,i1801,434.5,992,13:49:30
21832,435.0,434.5,i1801,434.5,683,13:49:33
21833,435.0,434.5,i1801,434.5,180,13:49:42
21834,435.0,434.5,i1801,434.5,602,13:49:34
21835,435.0,434.5,i1801,434.5,529,13:49:37
21836,435.0,434.5,i1801,434.5,166,13:49:44
21837,435.0,434.5,i1801,435.0,537,13:49:50
21838,435.0,434.5,i1801,434.5,792,13:49:45
21839,435.0,434.5,i1801,434.5,2,13:49:50
21840,435.0,434.5,i1801,435.0,38,13:49:54
21841,435.0,434.5,i1801,435.0,573,13:49:55
21842,435.0,434.5,i1801,435.0,156,13:49:57
21843,435.0,434.5,i1801,435.0,553,13:49:51
21844,435.0,434.5,i1801,435.0,644,13:50:00
21845,435.0,434.5,i1801,435.0,694,13:50:04
21846,435.0,434.5,i1801,435.0,144,13:50:01
21847,435.0,434.5,i1801,435.0,601,13:50:07
21848,435.0,434.5,i1801,435.0,965,13:50:13
21849,435.0,434.5,i1801,435.0,113,13:50:10
21850,435.0,434.5,i1801,435.0,553,13:50:11
21851,435.0,434.5,i1801,435.0,61,13:50:18
21852,435.0,434.5,i1801,435.0,422,13:50:16
21853,435.0,434.5,i1801,435.0,68,13:50:20
21854,435.0,434.5,i1801,434.5,670,13:50:20
21855,435.0,434.5,i1801,434.5,126,13:50:21
21856,435.0,434.5,i1801,434.5,685,13:50:21
21857,435.0,434.5,i1801,434.5,523,13:50:25
21858,435.0,434.5,i1801,434.5,195,13:50:22
21859,435.0,434.5,i1801,434.5,130,13:50:29
21860,435.0,434.5,i1801,434.5,788,13:50:33
21861,435.0,434.5,i1801,434.5,123,13:50:26
21862,435.0,434.5,i1801,434.5,634,13:50:37
21863,435.0,434.5,i1801,434.5,456,13:50:39
21864,435.0,434.5,i1801,434.5,26,13:50:38
21865,435.0,434.5,i1801,434.5,401,13:50:40
21866,435.0,434.5,i1801,434.5,135,13:50:41
21867,435.0,434.5,i1801,434.5,662,13:50:44
21868,435.0,434.5,i1801,434.5,684,13:50:52
21869,435.0,434.5,i1801,434.5,971,13:50:53
21870,435.0,434.5,i1801,434.5,56,13:50:56
21871,435.5,435.0,i1801,435.0,686,13:50:59
21872,435.5,435.0,i1801,435.0,26,13:50:59
21873,435.5,435.0,i1801,435.0,177,13:51:01
21874,435.5,435.0,i1801,435.0,639,13:51:01
21875,435.5,435.0,i1801,435.0,536,13:51:04
21876,435.5,435.0,i1801,435.0,592,13:51:02
21877,435.5,435.0,i1801,435.0,548,13:51:03
21878,435.5,435.0,i1801,435.0,522,13:51:06
21879,435.5,435.0,i1801,435.0,18,13:51:07
21880,435.5,435.0,i1801,435.0,553,13:51:08
21881,435.5,435.0,i1801,435.0,119,13:51:09
21882,435.5,435.0,i1801,435.0,169,13:51:10
21883,435.5,435.0,i1801,435.0,501,13:51:09
21884,435.5,435.0,i1801,435.0,471,13:51:10
21885,435.5,435.0,i1801,435.5,114,13:51:12
21886,435.5,435.0,i1801,435.0,517,13:51:13
21887,435.5,435.0,i1801,435.0,399,13:51:14
21888,435.5,435.0,i1801,435.0,523,13:51:15
21889,435.5,435.0,i1801,435.0,593,13:51:16
21890,435.5,435.0,i1801,435.0,172,13:51:15
21891,435.5,435.0,i1801,435.0,624,13:51:18
21892,435.5,435.0,i1801,435.0,168,13:51:17
21893,435.5,435.0,i1801,435.5,507,13:51:20
21894,435.5,435.0,i1801,435.5,610,13:51:21
21895,435.5,435.0,i1801,435.5,187,13:51:21
21896,435.5,435.0,i1801,435.5,645,13:51:22
21897,435.5,435.0,i1801,435.0,581,13:51:32
21898,435.5,435.0,i1801,435.0,637,13:51:37
21899,435.5,435.0,i1801,435.0,485,13:51:38
21900,435.5,435.0,i1801,435.5,98,13:51:40
21901,435.5,435.0,i1801,435.0,597,13:51:40
21902,435.5,435.0,i1801,435.0,61,13:51:41
21903,435.0,434.5,i1801,435.0,166,13:51:42
21904,435.0,434.5,i1801,435.0,593,13:51:42
21905,435.0,434.5,i1801,435.0,650,13:51:41
21906,435.0,434.5,i1801,435.0,142,13:51:43
21907,435.0,434.5,i1801,435.0,621,13:51:44
21908,435.0,434.5,i1801,435.0,696,13:51:43
21909,435.0,434.5,i1801,435.0,22,13:51:44
21910,435.0,434.5,i1801,435.0,117,13:51:45
21911,435.0,434.5,i1801,435.0,638,13:51:45
21912,435.0,434.5,i1801,435.0,158,13:51:46
21913,435.0,434.5,i1801,435.0,674,13:51:46
21914,435.0,434.5,i1801,435.0,24,13:51:47
21915,435.0,434.5,i1801,435.0,693,13:51:47
21916,435.0,434.5,i1801,435.0,91,13:51:48
21917,435.0,434.5,i1801,435.0,642,13:51:50
21918,435.0,434.5,i1801,435.0,166,13:51:52
21919,435.0,434.5,i1801,434.5,180,13:51:55
21920,435.0,434.5,i1801,434.5,565,13:51:55
21921,435.0,434.5,i1801,434.5,169,13:51:56
21922,435.0,434.5,i1801,434.5,96,13:51:57
21923,435.0,434.5,i1801,434.5,614,13:51:56
21924,435.0,434.5,i1801,434.5,682,13:51:58
21925,435.0,434.5,i1801,434.5,623,13:51:57
21926,435.0,434.5,i1801,434.5,980,13:51:57
21927,435.0,434.5,i1801,434.5,103,13:51:59
21928,435.0,434.5,i1801,434.5,643,13:51:59
21929,435.0,434.5,i1801,434.5,105,13:52:00
21930,435.0,434.5,i1801,434.5,643,13:52:00
21931,435.0,434.5,i1801,434.5,57,13:52:01
21932,435.0,434.5,i1801,434.5,606,13:52:02
21933,435.0,434.5,i1801,434.5,854,13:52:03
21934,435.0,434.5,i1801,435.0,651,13:52:08
21935,435.0,434.5,i1801,434.5,112,13:52:07
21936,435.0,434.5,i1801,435.0,67,13:52:11
21937,435.0,434.5,i1801,435.0,603,13:52:10
21938,435.0,434.5,i1801,435.0,152,13:52:12
21939,435.0,434.5,i1801,435.0,631,13:52:12
21940,435.0,434.5,i1801,435.0,575,13:52:13
21941,435.0,434.5,i1801,435.0,71,13:52:14
21942,435.0,434.5,i1801,435.0,172,13:52:15
21943,435.0,434.5,i1801,435.0,140,13:52:16
21944,435.0,434.5,i1801,435.0,588,13:52:14
21945,435.0,434.5,i1801,435.0,244,13:52:15
21946,435.0,434.5,i1801,435.0,552,13:52:16
21947,435.0,434.5,i1801,435.0,928,13:52:16
21948,435.0,434.5,i1801,435.0,643,13:52:17
21949,435.0,434.5,i1801,435.0,569,13:52:18
21950,435.0,434.5,i1801,435.0,80,13:52:18
21951,435.0,434.5,i1801,435.0,174,13:52:19
21952,435.0,434.5,i1801,435.0,162,13:52:20
21953,435.0,434.5,i1801,435.0,955,13:52:20
21954,435.0,434.5,i1801,435.0,687,13:52:19
21955,435.0,434.5,i1801,435.0,141,13:52:22
21956,435.0,434.5,i1801,435.0,341,13:52:22
21957,435.0,434.5,i1801,435.0,121,13:52:23
21958,435.0,434.5,i1801,435.0,285,13:52:23
21959,435.0,434.5,i1801,435.0,659,13:52:24
21960,435.0,434.5,i1801,435.0,75,13:52:24
21961,435.0,434.5,i1801,435.0,608,13:52:25
21962,435.0,434.5,i1801,435.0,185,13:52:26
21963,435.0,434.5,i1801,435.0,106,13:52:25
21964,435.0,434.5,i1801,435.0,68,13:52:27
21965,435.0,434.5,i1801,435.0,120,13:52:28
21966,435.0,434.5,i1801,435.0,674,13:52:28
21967,435.5,435.0,i1801,435.0,115,13:52:29
21968,435.5,435.0,i1801,435.0,616,13:52:32
21969,435.5,435.0,i1801,435.0,109,13:52:31
21970,435.5,435.0,i1801,435.0,592,13:52:36
21971,435.5,435.0,i1801,435.0,115,13:52:36
21972,435.5,434.5,i1801,435.0,514,13:52:45
21973,435.5,435.0,i1801,435.0,64,13:52:37
21974,435.5,434.5,i1801,435.0,167,13:52:57
21975,435.0,434.5,i1801,435.0,169,13:52:41
21976,435.5,434.5,i1801,435.0,441,13:52:48
21977,435.5,435.0,i1801,435.5,658,13:53:02
21978,435.5,435.0,i1801,435.0,124,13:52:38
21979,435.5,434.5,i1801,435.0,424,13:52:46
21980,435.5,435.0,i1801,435.0,527,13:52:58
21981,435.5,435.0,i1801,435.5,138,13:53:03
21982,435.5,435.0,i1801,435.5,676,13:53:03
21983,435.5,435.0,i1801,435.5,676,13:53:04
21984,435.5,435.0,i1801,435.5,670,13:53:08
21985,435.5,435.0,i1801,435.5,184,13:53:04
21986,435.5,435.0,i1801,435.5,25,13:53:05
21987,435.5,435.0,i1801,435.5,48,13:53:02
21988,435.5,435.0,i1801,435.5,152,13:53:09
21989,435.5,435.0,i1801,435.5,431,13:53:05
21990,435.5,435.0,i1801,435.5,669,13:53:07
21991,435.5,435.0,i1801,435.5,524,13:53:06
21992,435.5,435.0,i1801,435.5,98,13:53:07
21993,435.5,435.0,i1801,435.5,146,13:53:08
21994,435.5,435.0,i1801,435.5,197,13:53:10
21995,435.5,435.0,i1801,435.5,689,13:53:09
21996,435.5,435.0,i1801,435.5,439,13:53:10
21997,435.5,435.0,i1801,435.5,98,13:53:11
21998,435.5,435.0,i1801,435.5,580,13:53:11
21999,435.5,435.0,i1801,435.5,738,13:53:11
22000,435.5,435.0,i1801,435.5,593,13:53:12
22001,435.5,435.0,i1801,435.0,167,13:53:13
22002,435.5,435.0,i1801,435.0,622,13:53:13
22003,435.5,435.0,i1801,435.0,652,13:53:14
22004,435.5,435.0,i1801,435.0,149,13:53:14
22005,435.5,435.0,i1801,435.0,168,13:53:15
22006,435.5,435.0,i1801,435.0,649,13:53:15
22007,435.5,435.0,i1801,435.0,143,13:53:16
22008,435.5,435.0,i1801,435.0,597,13:53:16
22009,435.5,435.0,i1801,435.0,154,13:53:17
22010,435.5,435.0,i1801,435.0,546,13:53:17
22011,435.5,435.0,i1801,435.0,171,13:53:18
22012,435.5,435.0,i1801,435.0,627,13:53:18
22013,435.5,435.0,i1801,435.0,559,13:53:19
22014,435.5,435.0,i1801,435.0,190,13:53:19
22015,435.5,435.0,i1801,435.0,791,13:53:19
22016,435.5,435.0,i1801,435.0,525,13:53:20
22017,435.5,435.0,i1801,435.0,123,13:53:21
22018,435.5,435.0,i1801,435.0,665,13:53:21
22019,435.5,435.0,i1801,435.0,815,13:53:21
22020,435.5,435.0,i1801,435.0,194,13:53:23
22021,435.5,435.0,i1801,435.0,475,13:53:23
22022,435.5,435.0,i1801,435.0,191,13:53:24
22023,435.5,435.0,i1801,435.0,676,13:53:24
22024,435.5,435.0,i1801,435.0,247,13:53:25
22025,435.5,435.0,i1801,435.0,941,13:53:24
22026,435.5,435.0,i1801,435.0,80,13:53:26
22027,435.5,435.0,i1801,435.0,672,13:53:26
22028,435.5,435.0,i1801,435.0,150,13:53:27
22029,435.5,435.0,i1801,435.0,403,13:53:27
22030,435.5,435.0,i1801,435.0,180,13:53:28
22031,435.5,435.0,i1801,435.5,637,13:53:28
22032,435.5,435.0,i1801,435.0,88,13:53:29
22033,435.5,435.0,i1801,435.0,690,13:53:29
22034,435.5,435.0,i1801,435.0,996,13:53:29
22035,435.5,435.0,i1801,435.0,409,13:53:30
22036,435.5,435.0,i1801,435.0,145,13:53:31
22037,435.5,435.0,i1801,435.0,588,13:53:32
22038,435.5,435.0,i1801,435.0,593,13:53:31
22039,435.5,435.0,i1801,435.0,624,13:53:33
22040,435.5,435.0,i1801,435.0,795,13:53:31
22041,435.5,435.0,i1801,435.0,73,13:53:34
22042,435.5,435.0,i1801,435.0,790,13:53:34
22043,435.5,435.0,i1801,435.0,587,13:53:34
22044,435.5,435.0,i1801,435.0,668,13:53:35
22045,435.5,435.0,i1801,435.0,922,13:53:35
22046,435.5,435.0,i1801,435.0,151,13:53:38
22047,435.5,435.0,i1801,435.0,774,13:53:38
22048,435.5,435.0,i1801,435.0,654,13:53:43
22049,435.5,435.0,i1801,435.5,511,13:53:45
22050,435.5,435.0,i1801,435.0,80,13:53:40
22051,435.5,435.0,i1801,435.0,184,13:53:46
22052,435.5,435.0,i1801,435.5,563,13:53:46
22053,435.5,435.0,i1801,435.5,190,13:53:47
22054,435.5,435.0,i1801,435.5,947,13:53:49
22055,435.5,435.0,i1801,435.5,530,13:53:50
22056,435.5,435.0,i1801,435.5,565,13:53:49
22057,435.5,435.0,i1801,435.5,697,13:53:51
22058,435.5,435.0,i1801,435.5,766,13:53:52
22059,435.5,435.0,i1801,435.5,663,13:53:53
22060,435.5,435.0,i1801,435.5,95,13:53:58
22061,435.5,435.0,i1801,435.5,107,13:54:00
22062,435.5,435.0,i1801,435.5,82,13:54:02
22063,435.5,435.0,i1801,435.5,106,13:54:03
22064,435.5,435.0,i1801,435.5,529,13:54:05
22065,435.5,435.0,i1801,435.5,166,13:54:07
22066,435.5,435.0,i1801,435.5,670,13:54:08
22067,435.5,435.0,i1801,435.5,631,13:54:10
22068,435.5,435.0,i1801,435.5,162,13:54:10
22069,435.5,435.0,i1801,435.0,181,13:54:11
22070,435.5,435.0,i1801,435.0,645,13:54:11
22071,435.5,435.0,i1801,435.0,75,13:54:14
22072,435.5,435.0,i1801,435.5,562,13:54:15
22073,435.5,435.0,i1801,435.0,149,13:54:13
22074,435.5,435.0,i1801,435.5,944,13:54:19
22075,435.5,435.0,i1801,435.5,511,13:54:20
22076,435.5,435.0,i1801,435.5,166,13:54:17
22077,435.5,435.0,i1801,435.5,193,13:54:24
22078,435.5,435.0,i1801,435.5,71,13:54:26
22079,435.5,435.0,i1801,435.5,566,13:54:26
22080,435.5,435.0,i1801,435.5,540,13:54:29
22081,435.0,434.5,i1801,435.0,684,13:54:30
22082,435.0,434.5,i1801,435.0,137,13:54:30
22083,435.0,434.5,i1801,435.0,154,13:54:31
22084,435.0,434.5,i1801,435.0,649,13:54:31
22085,435.0,434.5,i1801,435.0,627,13:54:34
22086,435.0,434.5,i1801,435.0,63,13:54:35
22087,435.0,434.5,i1801,435.0,589,13:54:35
22088,435.0,434.5,i1801,435.0,685,13:54:36
22089,435.0,434.5,i1801,435.0,141,13:54:36
22090,435.0,434.5,i1801,435.0,692,13:54:38
22091,435.0,434.5,i1801,435.0,678,13:54:40
22092,435.0,434.5,i1801,435.0,482,13:54:44
22093,435.0,434.5,i1801,435.0,623,13:54:46
22094,435.0,434.5,i1801,434.5,554,13:54:47
22095,435.0,434.5,i1801,435.0,984,13:54:46
22096,435.0,434.5,i1801,434.5,107,13:54:49
22097,435.0,434.5,i1801,435.0,69,13:54:51
22098,435.0,434.5,i1801,434.5,657,13:54:48
22099,435.0,434.5,i1801,435.0,151,13:54:52
22100,435.0,434.5,i1801,435.0,601,13:54:53
22101,435.5,435.0,i1801,435.0,181,13:54:59
22102,435.5,435.0,i1801,435.0,120,13:55:00
22103,435.5,435.0,i1801,435.0,666,13:54:59
22104,435.5,435.0,i1801,435.0,356,13:55:00
22105,435.5,435.0,i1801,435.0,188,13:55:02
22106,435.5,435.0,i1801,435.0,195,13:55:01
22107,435.5,435.0,i1801,435.0,668,13:55:01
22108,435.5,435.0,i1801,435.0,633,13:55:02
22109,435.5,435.0,i1801,435.0,38,13:55:03
22110,435.5,435.0,i1801,435.0,667,13:55:04
22111,435.5,435.0,i1801,435.0,197,13:55:05
22112,435.5,435.0,i1801,435.0,956,13:55:05
22113,435.5,435.0,i1801,435.0,616,13:55:05
22114,435.5,435.0,i1801,435.5,679,13:55:06
22115,435.5,435.0,i1801,435.5,28,13:55:07
22116,435.5,435.0,i1801,435.5,104,13:55:08
22117,435.5,435.0,i1801,435.5,190,13:55:09
22118,435.5,435.0,i1801,435.5,555,13:55:08
22119,435.5,435.0,i1801,435.5,337,13:55:09
22120,435.5,435.0,i1801,435.5,74,13:55:10
22121,435.5,435.0,i1801,435.5,685,13:55:10
22122,435.5,435.0,i1801,435.5,597,13:55:11
22123,435.5,435.0,i1801,435.5,429,13:55:12
22124,435.5,435.0,i1801,435.0,82,13:55:13
22125,435.5,435.0,i1801,435.0,684,13:55:13
22126,435.5,435.0,i1801,435.0,126,13:55:14
22127,435.5,435.0,i1801,435.0,661,13:55:14
22128,435.5,435.0,i1801,435.0,930,13:55:14
22129,435.5,435.0,i1801,435.0,351,13:55:16
22130,435.5,435.0,i1801,435.0,63,13:55:17
22131,435.5,435.0,i1801,435.0,674,13:55:17
22132,435.5,435.0,i1801,435.0,381,13:55:19
22133,435.5,435.0,i1801,435.0,111,13:55:18
22134,435.5,435.0,i1801,435.0,611,13:55:21
22135,435.5,435.0,i1801,435.5,180,13:55:22
22136,435.5,435.0,i1801,435.5,674,13:55:24
22137,435.5,435.0,i1801,435.5,685,13:55:26
22138,435.5,435.0,i1801,435.5,132,13:55:32
22139,435.5,435.0,i1801,435.5,85,13:55:27
22140,435.5,435.0,i1801,435.0,100,13:55:39
22141,435.5,435.0,i1801,435.0,683,13:55:37
22142,435.5,435.0,i1801,435.5,935,13:55:33
22143,435.5,435.0,i1801,435.0,0,13:55:35
22144,435.5,435.0,i1801,435.0,550,13:55:39
22145,435.5,435.0,i1801,435.0,483,13:55:44
22146,435.5,435.0,i1801,435.0,160,13:55:40
22147,435.5,435.0,i1801,435.0,66,13:55:42
22148,435.0,434.5,i1801,435.0,72,13:55:46
22149,435.0,434.5,i1801,435.0,671,13:55:46
22150,435.0,434.5,i1801,435.0,34,13:55:47
22151,435.0,434.5,i1801,435.0,474,13:55:47
22152,435.0,434.5,i1801,435.0,588,13:55:48
22153,435.0,434.5,i1801,435.0,128,13:55:49
22154,435.0,434.5,i1801,435.0,993,13:55:47
22155,435.0,434.5,i1801,435.0,685,13:55:49
22156,435.0,434.5,i1801,435.0,109,13:55:50
22157,435.0,434.5,i1801,435.0,622,13:55:50
22158,435.0,434.5,i1801,435.0,13,13:55:51
22159,435.0,434.5,i1801,435.0,613,13:55:51
22160,435.0,434.5,i1801,435.0,137,13:55:52
22161,435.0,434.5,i1801,435.0,595,13:55:52
22162,435.0,434.5,i1801,435.0,635,13:55:53
22163,435.0,434.5,i1801,435.0,916,13:55:52
22164,435.0,434.5,i1801,435.0,828,13:55:53
22165,435.0,434.5,i1801,435.0,686,13:55:54
22166,435.0,434.5,i1801,435.0,132,13:55:55
22167,435.0,434.5,i1801,435.0,631,13:55:55
22168,435.0,434.5,i1801,435.0,537,13:55:57
22169,435.0,434.5,i1801,435.0,545,13:55:59
22170,435.0,434.5,i1801,435.0,572,13:56:00
22171,435.0,434.5,i1801,435.0,130,13:56:00
22172,435.0,434.5,i1801,435.0,137,13:56:01
22173,435.0,434.5,i1801,435.0,656,13:56:01
22174,435.0,434.5,i1801,435.0,584,13:56:02
22175,435.0,434.5,i1801,435.0,168,13:56:02
22176,435.0,434.5,i1801,435.0,118,13:56:03
22177,435.0,434.5,i1801,435.0,558,13:56:03
22178,435.0,434.5,i1801,435.0,28,13:56:04
22179,435.0,434.5,i1801,435.0,678,13:56:04
22180,435.0,434.5,i1801,435.0,518,13:56:05
22181,435.0,434.5,i1801,435.0,114,13:56:05
22182,435.0,434.5,i1801,435.0,187,13:56:06
22183,435.0,434.5,i1801,435.0,526,13:56:06
22184,435.0,434.5,i1801,435.0,44,13:56:07
22185,435.0,434.5,i1801,435.0,692,13:56:07
22186,435.0,434.5,i1801,435.0,687,13:56:08
22187,435.0,434.5,i1801,435.0,160,13:56:09
22188,435.0,434.5,i1801,435.0,956,13:56:09
22189,435.0,434.5,i1801,435.0,647,13:56:10
22190,435.0,434.5,i1801,435.0,25,13:56:11
22191,435.0,434.5,i1801,435.0,527,13:56:11
22192,435.0,434.5,i1801,435.0,181,13:56:12
22193,435.0,434.5,i1801,435.0,645,13:56:12
22194,435.0,434.5,i1801,435.0,45,13:56:13
22195,435.0,434.5,i1801,435.0,455,13:56:13
22196,435.0,434.5,i1801,435.0,685,13:56:14
22197,435.0,434.5,i1801,435.0,868,13:56:13
22198,435.0,434.5,i1801,435.0,37,13:56:15
22199,435.0,434.5,i1801,435.0,640,13:56:15
22200,435.0,434.5,i1801,435.0,61,13:56:16
